Index,MakerNo,MakerName,MakerSortNo,ModelNo,ModelName,ModelSortNo,MDetailNo,MDetailName,MDetailSortNo,ST_YEAR,ED_YEAR,GradeNo,GradeName,GradeSortNo,GdetailNo,GdetailName,GDetailSortNo
5969,10058,르노코리아(삼성),4,100268,SM3,1.0,1001142,뉴SM3(신형),3.0,2009.0,2014.0,10004931,SE,,100007666.0,BLACK,4.0
5970,10058,르노코리아(삼성),4,100268,SM3,1.0,1001142,뉴SM3(신형),3.0,2009.0,2014.0,10004932,LE,,100007944.0,PLUS,0.0
5971,10058,르노코리아(삼성),4,100268,SM3,1.0,1001142,뉴SM3(신형),3.0,2009.0,2014.0,10004932,LE,,100009185.0,익스클루시브 BOSE에디션,0.0
5972,10058,르노코리아(삼성),4,100268,SM3,1.0,1001142,뉴SM3(신형),3.0,2009.0,2014.0,10004932,LE,,100008451.0,익스클루시브,0.0
5973,10058,르노코리아(삼성),4,100268,SM3,1.0,1001142,뉴SM3(신형),3.0,2009.0,2014.0,10004933,RE,,100013288.0,썸머 에디션,0.0
5974,10058,르노코리아(삼성),4,100268,SM3,1.0,1001142,뉴SM3(신형),3.0,2009.0,2014.0,10004934,SE 20,,,,
5975,10058,르노코리아(삼성),4,100268,SM3,1.0,1001142,뉴SM3(신형),3.0,2009.0,2014.0,10004935,LE 20,,100013291.0,BOSE 스페셜 에디션,0.0
5976,10058,르노코리아(삼성),4,100268,SM3,1.0,1001142,뉴SM3(신형),3.0,2009.0,2014.0,10004935,LE 20,,100013292.0,썸머 에디션,0.0
5977,10058,르노코리아(삼성),4,100268,SM3,1.0,1001142,뉴SM3(신형),3.0,2009.0,2014.0,10004935,LE 20,,100011939.0,익스클루시브,0.0
5978,10058,르노코리아(삼성),4,100268,SM3,1.0,1001142,뉴SM3(신형),3.0,2009.0,2014.0,10004935,LE 20,,100011940.0,익스클루시브 BOSE에디션,0.0
5979,10058,르노코리아(삼성),4,100268,SM3,1.0,1001142,뉴SM3(신형),3.0,2009.0,2014.0,10004936,RE 20,,100013293.0,썸머 에디션,0.0
5980,10058,르노코리아(삼성),4,100268,SM3,1.0,1001142,뉴SM3(신형),3.0,2009.0,2014.0,10004937,XE,,100013290.0,리미티드 에디션,0.0
5981,10058,르노코리아(삼성),4,100268,SM3,1.0,1001025,뉴SM3,4.0,2005.0,2011.0,10004921,PE,,,,
5982,10058,르노코리아(삼성),4,100268,SM3,1.0,1001025,뉴SM3,4.0,2005.0,2011.0,10004922,1.6 PE,,,,
5983,10058,르노코리아(삼성),4,100268,SM3,1.0,1001025,뉴SM3,4.0,2005.0,2011.0,10004923,1.6 XE,,,,
5984,10058,르노코리아(삼성),4,100268,SM3,1.0,1001025,뉴SM3,4.0,2005.0,2011.0,10004924,1.6 LE,,100007940.0,PLUS,0.0
5985,10058,르노코리아(삼성),4,100268,SM3,1.0,1001025,뉴SM3,4.0,2005.0,2011.0,10004925,1.6 SE,,100007941.0,PLUS,0.0
5986,10058,르노코리아(삼성),4,100268,SM3,1.0,1001025,뉴SM3,4.0,2005.0,2011.0,10004926,RE,,,,
5987,10058,르노코리아(삼성),4,100268,SM3,1.0,1001025,뉴SM3,4.0,2005.0,2011.0,10004927,CE,,100007942.0,PLUS,0.0
5988,10058,르노코리아(삼성),4,100268,SM3,1.0,1001025,뉴SM3,4.0,2005.0,2011.0,10004927,CE,,100008899.0,PREMIUM,0.0
5989,10058,르노코리아(삼성),4,100268,SM3,1.0,1001025,뉴SM3,4.0,2005.0,2011.0,10004928,NEO,,,,
5990,10058,르노코리아(삼성),4,100268,SM3,1.0,1001025,뉴SM3,4.0,2005.0,2011.0,10004929,1.6 CE,,100008900.0,PREMIUM,0.0
5991,10058,르노코리아(삼성),4,100268,SM3,1.0,1001025,뉴SM3,4.0,2005.0,2011.0,10004929,1.6 CE,,100007943.0,PLUS,0.0
5992,10058,르노코리아(삼성),4,100268,SM3,1.0,1000978,SM3,5.0,2002.0,2005.0,10004910,XE,,,,
5993,10058,르노코리아(삼성),4,100268,SM3,1.0,1000978,SM3,5.0,2002.0,2005.0,10004911,SE,,,,
5994,10058,르노코리아(삼성),4,100268,SM3,1.0,1000978,SM3,5.0,2002.0,2005.0,10004912,FE,,,,
5995,10058,르노코리아(삼성),4,100268,SM3,1.0,1000978,SM3,5.0,2002.0,2005.0,10004913,CE,,,,
5996,10058,르노코리아(삼성),4,100268,SM3,1.0,1000978,SM3,5.0,2002.0,2005.0,10004914,PE,,,,
5997,10058,르노코리아(삼성),4,100268,SM3,1.0,1000978,SM3,5.0,2002.0,2005.0,10004915,LE,,,,
5998,10058,르노코리아(삼성),4,100268,SM3,1.0,1000978,SM3,5.0,2002.0,2005.0,10004916,EDITION SPECIAL,,,,
5999,10058,르노코리아(삼성),4,100268,SM3,1.0,1000978,SM3,5.0,2002.0,2005.0,10004917,1.6 XE,,,,
6000,10058,르노코리아(삼성),4,100268,SM3,1.0,1000978,SM3,5.0,2002.0,2005.0,10004918,1.6 FE,,,,
6001,10058,르노코리아(삼성),4,100268,SM3,1.0,1000978,SM3,5.0,2002.0,2005.0,10004919,1.6 CE,,,,
6002,10058,르노코리아(삼성),4,100268,SM3,1.0,1000978,SM3,5.0,2002.0,2005.0,10004920,1.6 LE,,,,
6003,10058,르노코리아(삼성),4,100268,SM3,1.0,1000978,SM3,5.0,2002.0,2005.0,10012312,엔트리,,,,
6004,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10007227,1.6 TCE,1.0,,,
6005,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10007228,2.0 PE,2.0,,,
6006,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10012317,2.0 PE 플러스,3.0,,,
6007,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10011287,2.0 클래식,4.0,,,
6008,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10007229,2.0 SE,5.0,,,
6009,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10007230,2.0 LE,6.0,,,
6010,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10007231,2.0 RE,7.0,,,
6011,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10007232,1.5 디젤 D,8.0,,,
6012,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10007233,1.5 디젤 D 프리미엄,9.0,,,
6013,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10007234,2.0 LPLI LE,10.0,,,
6014,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10007235,2.0 LPLI RE,11.0,,,
6015,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10011355,2.0 LPLI 기본형,12.0,,,
6016,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10011761,2.0 LPLI 최고급형,13.0,,,
6017,10058,르노코리아(삼성),4,100284,SM5,2.0,1001578,SM5노바,1.0,2015.0,2019.0,10011899,2.0 LPLI 고급형,14.0,,,
6018,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004983,1.6 TCE,1.0,100011969.0,기본형,0.0
6019,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004983,1.6 TCE,1.0,100010998.0,S/S 컬렉션,0.0
6020,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004973,2.0 PE,2.0,,,
6021,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004974,2.0 SE,3.0,,,
6022,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004984,2.0 SE ART,5.0,,,
6023,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10013064,2.0 SE 파노라마,6.0,,,
6024,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10009453,2.0 SE S/S 컬렉션,7.0,,,
6025,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004975,2.0 SE PLUS,8.0,,,
6026,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004976,2.0 LE,9.0,,,
6027,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004985,2.0 LE ART,10.0,,,
6028,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10013061,2.0 LE 파노라마,11.0,,,
6029,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10009454,2.0 LE S/S 컬렉션,12.0,,,
6030,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004977,2.0 RE,13.0,,,
6031,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004986,2.0 RE ART,14.0,,,
6032,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10013062,2.0 RE 파노라마,15.0,,,
6033,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10009455,2.0 RE S/S 컬렉션,16.0,,,
6034,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004978,2.0 LPLi SE PLUS,17.0,,,
6035,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004979,2.0 LPLi LE,18.0,,,
6036,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10012337,2.0 LPLi LE S/S 컬렉션,19.0,,,
6037,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004980,2.0 LPLi RE,20.0,,,
6038,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10012338,2.0 LPLi RE S/S 컬렉션,21.0,,,
6039,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004981,2.0 LPLi 고급형,22.0,,,
6040,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10004982,2.0 LPLi 최고급형,23.0,,,
6041,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10009451,1.5 디젤D,24.0,,,
6042,10058,르노코리아(삼성),4,100284,SM5,2.0,1001293,뉴SM5플래티넘,2.0,2012.0,2015.0,10009452,1.5 디젤D 스페셜,25.0,,,
6043,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004965,PE,1.0,,,
6044,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004966,SE,2.0,100007947.0,PLUS,0.0
6045,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004966,SE,2.0,100009808.0,PLUS 25,0.0
6046,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004966,SE,2.0,100009134.0,블랙,0.0
6047,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004966,SE,2.0,100008891.0,PLUS 보스에디션,0.0
6048,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004967,XE,3.0,,,
6049,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004968,LE,4.0,100007447.0,익스클루시브,0.0
6050,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004969,RE,5.0,,,
6051,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004972,RE25,6.0,,,
6052,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10014835,LPLI SE,7.0,,,
6053,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10014836,LPLI LE,8.0,,,
6054,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004971,LPLI 영업용,9.0,100008541.0,최고급형,0.0
6055,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004971,LPLI 영업용,9.0,100007048.0,고급형,0.0
6056,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004970,장애우용,10.0,100007987.0,SE,0.0
6057,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004970,장애우용,10.0,100008925.0,SE PLUS,0.0
6058,10058,르노코리아(삼성),4,100284,SM5,2.0,1001228,뉴SM5(신형),3.0,2010.0,2012.0,10004970,장애우용,10.0,100009422.0,LE,0.0
6059,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004958,PE,1.0,,,
6060,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004959,SE,2.0,100007668.0,BLACK,0.0
6061,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004959,SE,2.0,100008890.0,PLUS,0.0
6062,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004960,XE,3.0,,,
6063,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004961,LE,4.0,100008724.0,EXCLUSIVE,0.0
6064,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004961,LE,4.0,100009466.0,PLUS,0.0
6065,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004961,LE,4.0,100007217.0,기본형,0.0
6066,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10014834,LPLI SE,5.0,,,
6067,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004964,LPLI LE,6.0,,,
6068,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004963,LPLI 영업용,7.0,100009117.0,모범형,0.0
6069,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004963,LPLI 영업용,7.0,100008540.0,최고급형,0.0
6070,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004963,LPLI 영업용,7.0,100009718.0,프리미엄블랙,0.0
6071,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004963,LPLI 영업용,7.0,100007047.0,고급형,0.0
6072,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004962,장애우용,8.0,100007986.0,SE,0.0
6073,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004962,장애우용,8.0,100009485.0,SE PLUS,0.0
6074,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004962,장애우용,8.0,100009775.0,LE,0.0
6075,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004962,장애우용,8.0,100008924.0,SE BLACK,0.0
6076,10058,르노코리아(삼성),4,100284,SM5,2.0,1001214,SM5뉴임프레션,4.0,2007.0,2010.0,10004962,장애우용,8.0,100012044.0,LE 익스클루시브,0.0
6077,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004953,PE,1.0,,,
6078,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004954,SE,2.0,100007946.0,PLUS,0.0
6079,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004955,XE,3.0,,,
6080,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004956,LE,4.0,100007667.0,BLACK,0.0
6081,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004956,LE,4.0,100008889.0,PLUS,0.0
6082,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004957,LPLi,5.0,100008433.0,영업용 모범형,0.0
6083,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004957,LPLi,5.0,100009192.0,장애우용,0.0
6084,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004957,LPLi,5.0,100009660.0,장애우용 LE,0.0
6085,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004957,LPLi,5.0,100007427.0,영업용 고급형,0.0
6086,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004957,LPLi,5.0,100011967.0,장애우용 SE,0.0
6087,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004957,LPLi,5.0,100011968.0,장애우용 SE 플러스,0.0
6088,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004957,LPLi,5.0,100010059.0,장애우용 플러스,0.0
6089,10058,르노코리아(삼성),4,100284,SM5,2.0,1001026,뉴SM5,5.0,2005.0,2007.0,10004957,LPLi,5.0,100009916.0,장애우용 LE BLACK,0.0
6090,10058,르노코리아(삼성),4,100284,SM5,2.0,1000979,SM5,6.0,1998.0,2005.0,10004945,518,,,,
6091,10058,르노코리아(삼성),4,100284,SM5,2.0,1000979,SM5,6.0,1998.0,2005.0,10004946,520,,,,
6092,10058,르노코리아(삼성),4,100284,SM5,2.0,1000979,SM5,6.0,1998.0,2005.0,10004947,520 SE,,,,
6093,10058,르노코리아(삼성),4,100284,SM5,2.0,1000979,SM5,6.0,1998.0,2005.0,10004948,520 LE,,,,
6094,10058,르노코리아(삼성),4,100284,SM5,2.0,1000979,SM5,6.0,1998.0,2005.0,10004949,520 V,,100007945.0,PLUS,0.0
6095,10058,르노코리아(삼성),4,100284,SM5,2.0,1000979,SM5,6.0,1998.0,2005.0,10004950,SPECIAL EDITION,,100008014.0,SPECIALE,0.0
6096,10058,르노코리아(삼성),4,100284,SM5,2.0,1000979,SM5,6.0,1998.0,2005.0,10004950,SPECIAL EDITION,,100008945.0,SPECIALE PLUS,0.0
6097,10058,르노코리아(삼성),4,100284,SM5,2.0,1000979,SM5,6.0,1998.0,2005.0,10004951,525 V,,,,
6098,10058,르노코리아(삼성),4,100284,SM5,2.0,1000979,SM5,6.0,1998.0,2005.0,10004952,520 LPG,,,,
6099,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10013623,1.3 TCe SE,1.0,,,
6100,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10013624,1.3 TCe SE Plus,2.0,,,
6101,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10013625,1.3 TCe LE,3.0,,,
6102,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10014830,1.3 TCE 필,4.0,,,
6103,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10013626,1.3 TCe RE,5.0,,,
6104,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10013627,1.3 TCe 프리미에르,6.0,,,
6105,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10013628,1.8 TCe LE,7.0,,,
6106,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10013629,1.8 TCe 프리미에르,8.0,,,
6107,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10013619,2.0 LPe SE,9.0,,,
6108,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10013620,2.0 LPe SE Plus,10.0,,,
6109,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10013621,2.0 LPe LE,11.0,,,
6110,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10015048,2.0 LPe 필,12.0,,,
6111,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10013622,2.0 LPe RE,13.0,,,
6112,10058,르노코리아(삼성),4,100719,SM6,3.0,1002771,더 뉴 SM6,1.0,2020.0,,10015421,1.8 TCe 300 인스파이어,14.0,,,
6113,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009508,가솔린 1.6 TCe,1.0,100013531.0,프리미에르,0.0
6114,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009508,가솔린 1.6 TCe,1.0,100010706.0,SE,0.0
6115,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009508,가솔린 1.6 TCe,1.0,100010707.0,LE,0.0
6116,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009508,가솔린 1.6 TCe,1.0,100010708.0,RE,0.0
6117,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10012839,가솔린 2.0 프라임,2.0,100013221.0,PE,0.0
6118,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10012839,가솔린 2.0 프라임,2.0,100013222.0,SE,0.0
6119,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009507,가솔린 2.0 GDe,3.0,100010702.0,PE,1.0
6120,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009507,가솔린 2.0 GDe,3.0,100010703.0,SE,2.0
6121,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009507,가솔린 2.0 GDe,3.0,100010704.0,LE,3.0
6122,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009507,가솔린 2.0 GDe,3.0,100010705.0,RE,4.0
6123,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009507,가솔린 2.0 GDe,3.0,100013532.0,프리미에르,5.0
6124,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10011146,디젤 1.5 DCI,4.0,100010988.0,PE,0.0
6125,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10011146,디젤 1.5 DCI,4.0,100010989.0,SE,0.0
6126,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10011146,디젤 1.5 DCI,4.0,100010990.0,LE,0.0
6127,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009509,LPG 2.0 LPe,5.0,100010709.0,SE,0.0
6128,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009509,LPG 2.0 LPe,5.0,100010710.0,LE,0.0
6129,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009509,LPG 2.0 LPe,5.0,100010711.0,RE,0.0
6130,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009509,LPG 2.0 LPe,5.0,100011363.0,PE(렌터카),0.0
6131,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009509,LPG 2.0 LPe,5.0,100011364.0,SE(렌터카),0.0
6132,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009509,LPG 2.0 LPe,5.0,100011365.0,PE(택시형),0.0
6133,10058,르노코리아(삼성),4,100719,SM6,3.0,1002035,SM6,2.0,2016.0,2020.0,10009509,LPG 2.0 LPe,5.0,100011366.0,SE(택시형),0.0
6134,10058,르노코리아(삼성),4,100298,SM7,4.0,1001579,SM7노바,1.0,2014.0,2019.0,10011238,2.5 V6,1.0,,,
6135,10058,르노코리아(삼성),4,100298,SM7,4.0,1001579,SM7노바,1.0,2014.0,2019.0,10007236,2.5 SE,2.0,,,
6136,10058,르노코리아(삼성),4,100298,SM7,4.0,1001579,SM7노바,1.0,2014.0,2019.0,10007237,2.5 LE,3.0,,,
6137,10058,르노코리아(삼성),4,100298,SM7,4.0,1001579,SM7노바,1.0,2014.0,2019.0,10007238,2.5 RE,4.0,,,
6138,10058,르노코리아(삼성),4,100298,SM7,4.0,1001579,SM7노바,1.0,2014.0,2019.0,10011239,3.5 V6,5.0,,,
6139,10058,르노코리아(삼성),4,100298,SM7,4.0,1001579,SM7노바,1.0,2014.0,2019.0,10007239,3.5 LE35,6.0,,,
6140,10058,르노코리아(삼성),4,100298,SM7,4.0,1001579,SM7노바,1.0,2014.0,2019.0,10007240,3.5 RE35,7.0,,,
6141,10058,르노코리아(삼성),4,100298,SM7,4.0,1001579,SM7노바,1.0,2014.0,2019.0,10010140,2.0 LPe,8.0,100012053.0,장애인용,0.0
6142,10058,르노코리아(삼성),4,100298,SM7,4.0,1001579,SM7노바,1.0,2014.0,2019.0,10010140,2.0 LPe,8.0,100012054.0,택시렌터카,0.0
6143,10058,르노코리아(삼성),4,100298,SM7,4.0,1001174,올뉴SM7,2.0,2011.0,2014.0,10005000,2.5 SE,,,,
6144,10058,르노코리아(삼성),4,100298,SM7,4.0,1001174,올뉴SM7,2.0,2011.0,2014.0,10005001,2.5 LE,,100013294.0,기본형,0.0
